module_name	AUC_set_name	overlap	AUC_set_size	universe	module_size	p	p-none	p-Bonn	p-BH	overlap_IDs
module_.979	set_size_100	0	100	34503	84	0.216040108652122	0.216040108652122	1	0.416908515777394	no_overlap
module_.571	set_size_100	0	100	34503	46	0.124723704207721	0.124723704207721	1	0.416908515777394	no_overlap
module_.721	set_size_100	0	100	34503	97	0.245061553092983	0.245061553092983	1	0.416908515777394	no_overlap
module_.619	set_size_100	0	100	34503	79	0.204586268985893	0.204586268985893	1	0.416908515777394	no_overlap
module_.877	set_size_100	0	100	34503	64	0.169221358060651	0.169221358060651	1	0.416908515777394	no_overlap
module_.799	set_size_100	2	100	34503	59	0.000676921943409033	0.000676921943409033	0.0541537554727226	0.0180512518242409	ATP2B4, ATXN1
module_.763	set_size_100	0	100	34503	111	0.275126618748763	0.275126618748763	1	0.416908515777394	no_overlap
module_.559	set_size_100	4	100	34503	35	5.52107399334354e-08	5.52107399334354e-08	4.41685919467483e-06	4.41685919467483e-06	CCL5, NKG7, GZMK, GZMA
module_.997	set_size_100	2	100	34503	55	0.000550869958186514	0.000550869958186514	0.0440695966549211	0.0180512518242409	KLRC3, TGFBR3
module_.637	set_size_100	0	100	34503	53	0.142301974448734	0.142301974448734	1	0.416908515777394	no_overlap
module_.937	set_size_100	1	100	34503	203	0.116929304132551	0.116929304132551	1	0.416908515777394	VIP
module_.781	set_size_100	1	100	34503	127	0.0524035227942942	0.0524035227942942	1	0.416908515777394	EMCN
module_.1015	set_size_100	0	100	34503	172	0.3928759859506	0.3928759859506	1	0.436528873278444	no_overlap
module_.745	set_size_100	2	100	34503	105	0.00354644370183204	0.00354644370183204	0.283715496146563	0.0567430992293126	CA6, POU6F1
module_.697	set_size_100	0	100	34503	88	0.225085487651797	0.225085487651797	1	0.416908515777394	no_overlap
module_.709	set_size_100	0	100	34503	45	0.122183579140125	0.122183579140125	1	0.416908515777394	no_overlap
module_.865	set_size_100	0	100	34503	52	0.139812357237183	0.139812357237183	1	0.416908515777394	no_overlap
module_.631	set_size_100	0	100	34503	80	0.206890213288448	0.206890213288448	1	0.416908515777394	no_overlap
module_.805	set_size_100	0	100	34503	79	0.204586268985893	0.204586268985893	1	0.416908515777394	no_overlap
module_.565	set_size_100	0	100	34503	126	0.306024518456547	0.306024518456547	1	0.427647542728258	no_overlap
module_.1009	set_size_100	0	100	34503	66	0.174025133309852	0.174025133309852	1	0.416908515777394	no_overlap
module_.643	set_size_100	0	100	34503	51	0.137315585953185	0.137315585953185	1	0.416908515777394	no_overlap
module_.751	set_size_100	0	100	34503	21	0.058982777822717	0.058982777822717	1	0.416908515777394	no_overlap
module_.871	set_size_100	0	100	34503	156	0.363961599652082	0.363961599652082	1	0.432528406018239	no_overlap
module_.733	set_size_100	0	100	34503	145	0.343296306204242	0.343296306204242	1	0.432528406018239	no_overlap
module_.823	set_size_100	0	100	34503	168	0.38577176832604	0.38577176832604	1	0.434672415015256	no_overlap
module_.925	set_size_100	1	100	34503	188	0.103003427716285	0.103003427716285	1	0.416908515777394	PIGF
module_.919	set_size_100	0	100	34503	147	0.347102448701899	0.347102448701899	1	0.432528406018239	no_overlap
module_.973	set_size_100	0	100	34503	119	0.291771231282658	0.291771231282658	1	0.424394518229321	no_overlap
module_.679	set_size_100	0	100	34503	66	0.174025133309852	0.174025133309852	1	0.416908515777394	no_overlap
module_.399	set_size_100	0	100	34503	31	0.0858460436103512	0.0858460436103512	1	0.416908515777394	no_overlap
